year,age,gender,education,income_range,income_numerical,count,ZHVI_avg,Income Needed_avg,ZHVI_max,Income Needed_max,ZHVI_min,Income Needed_min,ZHVI_med,Income Needed_med
2019,18-64,Female,No high school diploma,"\$5,000 to \$9,999",7499,"83,366",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$10,000 to \$14,999",12499,"108,693",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$15,000 to \$24,999",19999,"140,426",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$25,000 to \$34,999",29999,"80,029",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$35,000 to \$49,999",42499,"47,975",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$50,000 to \$74,999",62499,"15,292",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$75,000 and over",75000,"7,595",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"299,585",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"299,585",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$5,000 to \$9,999",7499,"6,603",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$10,000 to \$14,999",12499,"12,836",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$15,000 to \$24,999",19999,"6,106",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$25,000 to \$34,999",29999,"3,941",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$35,000 to \$49,999",42499,"2,031",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$50,000 to \$74,999",62499,"1,429",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$75,000 and over",75000,"1,964",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"14,880",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"14,880",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$5,000 to \$9,999",7499,"1,314",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$10,000 to \$14,999",12499,"1,606",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$15,000 to \$24,999",19999,"2,432",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$25,000 to \$34,999",29999,"1,105",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$35,000 to \$49,999",42499,624,483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$50,000 to \$74,999",62499,374,483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$75,000 and over",75000,678,483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"4,651",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"4,651",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$5,000 to \$9,999",7499,"15,975",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$10,000 to \$14,999",12499,"18,414",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$15,000 to \$24,999",19999,"22,828",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$25,000 to \$34,999",29999,"13,335",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$35,000 to \$49,999",42499,"12,252",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$50,000 to \$74,999",62499,"7,116",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$75,000 and over",75000,"1,948",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"46,256",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"46,256",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$5,000 to \$9,999",7499,"53,878",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$10,000 to \$14,999",12499,"58,868",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$15,000 to \$24,999",19999,"101,318",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$25,000 to \$34,999",29999,"68,420",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$35,000 to \$49,999",42499,"34,215",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$50,000 to \$74,999",62499,"8,637",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,"\$75,000 and over",75000,"5,204",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"199,799",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"199,799",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"199,799",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,18-64,Female,No high school diploma,No Income,0,"199,799",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,No Income,0,"199,799",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$5,000 to \$9,999",7499,"21,291",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$10,000 to \$14,999",12499,"40,835",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$15,000 to \$24,999",19999,"61,453",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$25,000 to \$34,999",29999,"42,076",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$35,000 to \$49,999",42499,"46,692",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$50,000 to \$74,999",62499,"43,156",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$75,000 and over",75000,"27,644",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,No Income,0,"10,431",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,No Income,0,"10,431",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$5,000 to \$9,999",7499,"3,487",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$10,000 to \$14,999",12499,"4,597",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$15,000 to \$24,999",19999,"5,550",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$25,000 to \$34,999",29999,"3,838",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$35,000 to \$49,999",42499,"3,375",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$50,000 to \$74,999",62499,"3,333",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$75,000 and over",75000,"1,725",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,No Income,0,"2,429",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,No Income,0,"2,429",483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$5,000 to \$9,999",7499,701,483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
2019,65+,Male,High school or equivalent,"\$10,000 to \$14,999",12499,559,483229.12677525746,95904.2810840618,1162912.8093224503,244591.80788050964,221802.5461141258,46879.09617993602,404976.93895336764,82383.16329278488
